The State Changed to :INTRO
2012-10-11 03:13:30.562,Bayreuth,Germany, co-ordinates [0.7012625 , 0.5351217]
2012-10-11 03:13:30.656,Bayreuth,Germany, co-ordinates [0.699793 , 0.5351927]
2012-10-11 03:13:30.765,Bayreuth,Germany, co-ordinates [0.6976546 , 0.535095]
2012-10-11 03:13:30.859,Bayreuth,Germany, co-ordinates [0.6967174 , 0.5350544]
2012-10-11 03:13:30.906,Bayreuth,Germany, co-ordinates [0.6951903 , 0.5348754]
2012-10-11 03:13:31.062,Bayreuth,Germany, co-ordinates [0.6951197 , 0.5338377]
2012-10-11 03:13:31.156,Bayreuth,Germany, co-ordinates [0.6949375 , 0.5333819]
2012-10-11 03:13:31.265,Bayreuth,Germany, co-ordinates [0.6953647 , 0.5332685]
2012-10-11 03:13:31.375,Bayreuth,Germany, co-ordinates [0.6950064 , 0.5335834]
2012-10-11 03:13:31.484,Bayreuth,Germany, co-ordinates [0.6953285 , 0.5334236]
2012-10-11 03:13:31.562,Bayreuth,Germany, co-ordinates [0.6951254 , 0.5334479]
2012-10-11 03:13:31.656,Bayreuth,Germany, co-ordinates [0.6950935 , 0.5333437]
2012-10-11 03:13:31.781,Bayreuth,Germany, co-ordinates [0.6952295 , 0.5332791]
2012-10-11 03:13:31.859,Bayreuth,Germany, co-ordinates [0.6948054 , 0.5333811]
2012-10-11 03:13:31.984,Bayreuth,Germany, co-ordinates [0.6939539 , 0.5332289]
2012-10-11 03:13:32.062,Bayreuth,Germany, co-ordinates [0.6935775 , 0.5333909]
2012-10-11 03:13:32.156,Bayreuth,Germany, co-ordinates [0.6936631 , 0.5337016]
2012-10-11 03:13:32.281,Bayreuth,Germany, co-ordinates [0.693745 , 0.5339938]
Mic started

2012-10-11 03:13:32.359,Bayreuth,Germany, co-ordinates [0.6932061 , 0.5340763]
2012-10-11 03:13:32.468,Bayreuth,Germany, co-ordinates [0.6929927 , 0.5341827]
2012-10-11 03:13:32.578,Bayreuth,Germany, co-ordinates [0.6926935 , 0.5343394]
2012-10-11 03:13:32.656,Bayreuth,Germany, co-ordinates [0.6922308 , 0.5345483]
2012-10-11 03:13:32.781,Bayreuth,Germany, co-ordinates [0.6918756 , 0.5343134]
2012-10-11 03:13:32.906,Bayreuth,Germany, co-ordinates [0.6928168 , 0.5345647]
2012-10-11 03:13:33.015,Bayreuth,Germany, co-ordinates [0.6925182 , 0.5345797]
